batch_id,separator,mod,plugin,plugin_path,input_id,selected_signature_counts
NQ038,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Sigrin Silver Fox Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Sigrin Silver Fox Armor.esp,d30b99613d2e9622,ARMO:19
NQ038,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Sirenroot.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Sirenroot.esp,f27da0aed44f717d,ARMO:4|CONT:2|DOOR:3|SPEL:1
NQ038,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Skyking Windhelm Bridge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Skyking Windhelm Bridge.esp,eaffaba834f82ae3,CONT:4
NQ038,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Smithscript Greathammer.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Smithscript Greathammer.esp,5091cf2fe3613e5d,SPEL:5|WEAP:6
NQ038,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Snazzy Black Briar.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Snazzy Black Briar.esp,752a2e3fea3fc678,CONT:3|DOOR:1
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Snazzy Markarth AIO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Snazzy Markarth AIO.esp,21abd78b867815a3,CONT:1
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Snazzy Resources.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Snazzy Resources.esp,3b6494bbf389ea9a,CONT:40|DOOR:15
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Snow Elven Arsenal.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Snow Elven Arsenal.esp,2c92b0a59059712b,AMMO:1|ARMO:14|CONT:6|WEAP:11
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Snozz Resources.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Snozz Resources.esp,4c157c71c75ab600,CONT:4
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Sons of Skyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Sons of Skyrim.esp,a0907dba35581132,AMMO:1|ARMO:112|WEAP:24
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Sparrows Mage.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Sparrows Mage.esp,2191968ec831a64b,ARMO:5
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Steel Heart Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Steel Heart Armor.esp,dcc9cab3998dcff1,ARMO:6
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Stormfang Truly Unique.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Stormfang Truly Unique.esp,0e153739db5e80f9,PERK:1|SPEL:2|WEAP:1
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Stormhold Warrior Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Stormhold Warrior Armor.esp,7ae6a4ed99f5892e,ARMO:6|CONT:1
NQ039,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Subclasses of Skyrim.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Subclasses of Skyrim.esp,f5d5d00ceae9e87b,PERK:1|SPEL:2
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Sweets and Such.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Sweets and Such.esp,cac1756524e1db74,ALCH:35
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Talos Tease.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Talos Tease.esp,f3a2f1206f92b788,ACTI:1|CONT:38
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Taste of Death Addon.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Taste of Death Addon.esp,2c90831bc1e1157d,ARMO:1
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - TGAE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - TGAE.esp,a3098fd2aeaaae2c,ARMO:5|ENCH:1|SPEL:3
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - TGV Kynesgrove.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - TGV Kynesgrove.esp,d06b35aa771ff43a,CONT:1
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Thalmor Investigator.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Thalmor Investigator.esp,1b29402da1e0d907,ARMO:7
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - The Cursed Tribe.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - The Cursed Tribe.esp,fb911a21c144602d,WEAP:2
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - The Frozen Heart.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - The Frozen Heart.esp,10153ea217e2c64f,ACTI:1|ALCH:1|ARMO:12|BOOK:3|CONT:4|DOOR:11|FLST:1|SPEL:2|WEAP:3
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - The Heart of Dibella QE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - The Heart of Dibella QE.esp,50dfb6db15ee24b0,ARMO:1|PERK:1
NQ040,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - The Rot Below.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - The Rot Below.esp,83acc31107dd28bc,ALCH:1|AMMO:1|ARMO:5|CONT:25|DOOR:5|ENCH:9|SPEL:27|WEAP:23
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - The Whisperin Door QE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - The Whisperin Door QE.esp,0611e02cc4427b3c,CONT:1
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Thogra.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Thogra.esp,4247dbf96f4b77df,ARMO:5|SPEL:2|WEAP:1
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Thuldor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Thuldor.esp,59217bbdbb1f1c56,CONT:3
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Tools of Kagrenac.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Tools of Kagrenac.esp,5579ea1e1080c828,AMMO:3|ARMO:9|BOOK:10|ENCH:7|MISC:1|SPEL:16|WEAP:6
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Towels.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Towels.esp,e2ffc2a9f9ae0712,ARMO:36
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Traveler Romper.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Traveler Romper.esp,9f5eefc2d712466f,ARMO:9
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Traveler's Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Traveler's Armor.esp,49aff89929ed4c65,ARMO:11
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Travelling Mage Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Travelling Mage Armor.esp,1c5cde4dfd6a29b0,ARMO:6
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Triumvate.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Triumvate.esp,1f6612c0cb6f7525,CONT:10|WEAP:27
NQ041,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Troll MCO.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Troll MCO.esp,1bb567c651498494,ARMO:3|SPEL:3
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Twilight Princess Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Twilight Princess Armor.esp,6d72bbe831293367,ARMO:86|WEAP:16
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Ultra Enemy Good Death.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Ultra Enemy Good Death.esp,b4bc6832f25202ef,ARMO:2|ENCH:1|PERK:1|WEAP:3
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unmarked Location Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unmarked Location Patch.esp,de95c05df0be515d,ALCH:1|ARMO:1|CONT:19|DOOR:2
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Unslaad.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Unslaad.esp,69ef4288f5c67607,ALCH:13|AMMO:1|ARMO:297|BOOK:4|CONT:97|DOOR:24|ENCH:45|MISC:1|PERK:35|SCRL:3|SPEL:113|WEAP:154
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - USSEP.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - USSEP.esp,e9735fc997e0101c,CONT:7
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Val Serano.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Val Serano.esp,83c525de4789fefd,ALCH:10|AMMO:1|ARMO:81|BOOK:1|CONT:25|DOOR:4|ENCH:2|INGR:3|WEAP:11
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Valthume Boss.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Valthume Boss.esp,5f6eab5da9fef3c5,WEAP:1
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Vigilant.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Vigilant.esp,302168cfa3208ebb,ALCH:19|AMMO:10|ARMO:678|BOOK:70|CONT:111|DOOR:72|ENCH:45|FLST:1|INGR:10|MISC:1|PERK:39|SHOU:7|SPEL:405|WEAP:309
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Vikings Weaponry.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Vikings Weaponry.esp,7ce29666dc1d2f79,ARMO:4|WEAP:4
NQ042,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Volksygge Boss.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Volksygge Boss.esp,cc08f391dae09ece,WEAP:1
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Wardancer Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Wardancer Armor.esp,88e1e92c8991b9bc,ARMO:5
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Wilderness Witch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Wilderness Witch.esp,e3c36615f38a2b2c,ARMO:1
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Wine Dutchess.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Wine Dutchess.esp,308ba1b1c983f220,ARMO:18
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Witcher Horses.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Witcher Horses.esp,8b006123f99cf097,CONT:1
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Wyrmstooth.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Wyrmstooth.esp,6e75d6297fd59a2c,ALCH:3|ARMO:11|CONT:15|DOOR:2|ENCH:1|WEAP:14
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Xelzaz.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Xelzaz.esp,87dcb7b19251f401,ALCH:30|ARMO:9|CONT:2|INGR:1|SPEL:3|WEAP:2
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Xtudo Ferrymen.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Xtudo Ferrymen.esp,43d63b2732614187,ARMO:9
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Yggdrasil.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Yggdrasil.esp,868a37a3180811ee,DOOR:1
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Yoana.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Yoana.esp,c16697af4c2c611c,ARMO:7|ENCH:2|WEAP:2
NQ043,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Ysmir Armor.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Ysmir Armor.esp,d983104d55858414,ARMO:4|CONT:1
NQ044,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Reqtificated - Zamorian Thief.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Reqtificated - Zamorian Thief.esp,ced8340e8aab66f0,ARMO:8
NQ044,Authoria - Custom Patches,Authoria - Requiem Patches,Authoria - Resource Pack Reqtificated.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Authoria - Resource Pack Reqtificated.esp,63352c1c2f3234f0,CONT:2|DOOR:4
NQ044,Authoria - Custom Patches,Authoria - Requiem Patches,Requiem - MR Praedy's Staves AIO Patch.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Requiem Patches\Requiem - MR Praedy's Staves AIO Patch.esp,19e7f5390dc6dd0a,WEAP:526
NQ044,Authoria - Custom Patches,Authoria - S3D Trees Tweak,S3DTrees NextGenerationForests.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - S3D Trees Tweak\S3DTrees NextGenerationForests.esp,2276fd69feeffa62,FLOR:3|TREE:12
NQ044,Authoria - Custom Patches,Authoria - Sand Snake Fixed Plugin,RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Sand Snake Fixed Plugin\RB's Sand Snake CBBE 3BA Bodyslide ESPFE.esp,02e5e150534677a1,ARMO:12
NQ044,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - City Trees.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - City Trees.esp,6c67a690d99cb452,TREE:2
NQ044,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - flower mod.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - flower mod.esp,4db294ed8ee0dddf,TREE:8
NQ044,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - Markarth Trees Winter.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - Markarth Trees Winter.esp,fe32b9bc2212a326,TREE:46
NQ044,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - Misc.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - Misc.esp,d3555fb3ac57d315,ACTI:1|CONT:2|TREE:1
NQ044,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - No Clay in Winter.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - No Clay in Winter.esp,5df8f808e2894bb3,ACTI:2
NQ045,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - Windhelm.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - Windhelm.esp,038435dea9f17284,ACTI:1
NQ045,Authoria - Custom Patches,Authoria - Seasons Patches,Authoria - Seasons - Witcherun.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Seasons Patches\Authoria - Seasons - Witcherun.esp,eae11ccabc0588aa,TREE:11
NQ045,Authoria - LOD Outputs,Authoria - Apostasty AVG Collision Fix,Authoria - Apostasy AVG Collision Fix.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - Apostasty AVG Collision Fix\Authoria - Apostasy AVG Collision Fix.esp,0d0a9de92427cfe2,PERK:1
NQ045,Authoria - LOD Outputs,Authoria - PG Output,PG_1.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - PG Output\PG_1.esp,6bac97fafdfa5177,ACTI:643|ALCH:27|CONT:46|DOOR:44|FLOR:123|INGR:5|MISC:15
NQ045,Authoria - Outputs,Authoria - NPC Merge,Authoria - Output - NPC Appearances.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - NPC Merge\Authoria - Output - NPC Appearances.esp,013192d9964b74d9,ARMO:31|FLST:2
NQ045,Authoria - Outputs,Authoria - RFTI Output,Requiem for the Indifferent.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - RFTI Output\Requiem for the Indifferent.esp,535a537957f99580,AMMO:11|ARMO:592|CONT:700|DOOR:461|FLST:2|WEAP:1597
NQ045,Authoria - Outputs,Authoria - xEdit Output,Authoria - ATweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - ATweaks.esp,acb0bcbe70eb040d,ALCH:50|BOOK:1|CONT:1|FLST:2|MISC:6|PERK:6|SPEL:14|WEAP:2
NQ045,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Armor_Chest_LVLI_Distro.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Armor_Chest_LVLI_Distro.esp,64fb94fc4b0401d0,ARMO:1|CONT:5|WEAP:1
NQ045,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Armors Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Armors Merge.esp,d5c156f758219b05,ARMO:36|CONT:1
NQ045,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - AYOP Main.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - AYOP Main.esp,5cad3455d3bf6893,MISC:1
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Bards Reborn Tweaks.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Bards Reborn Tweaks.esp,67fe0fcd26751946,BOOK:1|FLST:10|MISC:9|SPEL:2
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Bruma.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Bruma.esp,4e1139853d2334b3,ALCH:94|AMMO:2|ARMO:583|BOOK:54|CONT:203|ENCH:22|FLOR:1|FLST:1|INGR:128|MISC:16|SCRL:10|SPEL:32|WEAP:485
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Container Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Container Merge.esp,792bc12d12d2b28f,CONT:84
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Factions Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Factions Merge.esp,d8e4e8d218f77cdc,FACT:5
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - FLIST Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - FLIST Merge.esp,2c534c02f93b4c65,FLST:27
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Food and Drink.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Food and Drink.esp,7a7ee12ccace2060,ALCH:26|FLOR:51
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Location Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Location Merge.esp,d5b4757e38be2b07,LCTN:19
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - NPCs Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - NPCs Merge.esp,022aeafc973c73fb,ARMO:18|WEAP:16
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - Sacrilege.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - Sacrilege.esp,0091fdba138ccdd1,FLST:1|PERK:2|SPEL:71
NQ046,Authoria - Outputs,Authoria - xEdit Output,Authoria - Master Patch - WEAP Merge.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Master Patch - WEAP Merge.esp,1ec6011501d7db1e,WEAP:58
NQ047,Authoria - Outputs,Authoria - xEdit Output,Authoria - Patch - Biggie Traits Tweak.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Patch - Biggie Traits Tweak.esp,107ded6d37edb615,FLST:2
NQ047,Authoria - Outputs,Authoria - xEdit Output,Authoria - Patch - Kanjs Soups.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Patch - Kanjs Soups.esp,bf8b6fd909ddec86,ALCH:11
NQ047,Authoria - Outputs,Authoria - xEdit Output,Authoria - Patch - Moe Scarves - Frostfall.esp,D:\Wabbajack\modlists\ARR 2.5\mods\Authoria - xEdit Output\Authoria - Patch - Moe Scarves - Frostfall.esp,db366519d3151bbf,ARMO:12
